HITId,summary,AssignmentId,WorkerId,rawEventAnnot,storyIx,sentIx,memType,sent,majorBin,minorBin,expectedBin,surprisingBin,eventOrNot,HippocorpusAssignmentId
3N3WJQXELSCXOUPBHRJKTFP9YLK2LK,The jets was flied in V form. they was making big noise and fading very fast. they was flied though on top of river to south.,3RKNTXVS3NKSI9BOEGJK202IBGV4A3,DFV6L6A1,major-surprising,2,3,retold,There was a big noise from the sky suddenly.,1,0,0,1,1,3IUZPWIU1PTA3O3U0D2SR6N3D1LWKX
3N3WJQXELSCXOUPBHRJKTFP9YLK2LK,The jets was flied in V form. they was making big noise and fading very fast. they was flied though on top of river to south.,3TEM0PF1Q6J9HSWZFPNKGYKBF7VD0H,68M6VD3G,major-surprising,2,3,retold,There was a big noise from the sky suddenly.,1,0,0,1,1,3IUZPWIU1PTA3O3U0D2SR6N3D1LWKX
3N3WJQXELSCXOUPBHRJKTFP9YLK2LK,The jets was flied in V form. they was making big noise and fading very fast. they was flied though on top of river to south.,3XCC1ODXDMXR6VK3EOCJ0TSX7CKQRY,HRCRPH3D,major-expected,2,3,retold,There was a big noise from the sky suddenly.,1,0,1,0,1,3IUZPWIU1PTA3O3U0D2SR6N3D1LWKX
3N3WJQXELSCXOUPBHRJKTFP9YLK2LK,The jets was flied in V form. they was making big noise and fading very fast. they was flied though on top of river to south.,3ZPBJO59KQNKSS2VDXU5MQJS1PMHDE,9N9I6ZQ3,major-surprising,2,3,retold,There was a big noise from the sky suddenly.,1,0,0,1,1,3IUZPWIU1PTA3O3U0D2SR6N3D1LWKX
3YGYP13641V4GE9H8UE07F16F8ZNRL,We had a birthday party for my 5 year old grandson on fathers day. We combined the two events and had a bbq also. It was so much fun for everyone.,32UTUBMZ7HIWVWZV4QK361M16I0BV4,HRCRPH3D,minor-expected,2,3,retold,We had so much fun with the kids and having everyone over also.,0,1,1,0,1,38SKSKU7R2J3MZ17WWAE5FRB1G6LIS
3YGYP13641V4GE9H8UE07F16F8ZNRL,We had a birthday party for my 5 year old grandson on fathers day. We combined the two events and had a bbq also. It was so much fun for everyone.,340UGXU9DZNBRV814H1YBREPV4IVUI,RYN1EIYJ,noEvent,2,3,retold,We had so much fun with the kids and having everyone over also.,0,0,0,0,0,38SKSKU7R2J3MZ17WWAE5FRB1G6LIS
3YGYP13641V4GE9H8UE07F16F8ZNRL,We had a birthday party for my 5 year old grandson on fathers day. We combined the two events and had a bbq also. It was so much fun for everyone.,3CN4LGXD5YATER9RUMX05MKPE7H4YW,X96YM5CD,major-expected,2,3,retold,We had so much fun with the kids and having everyone over also.,1,0,1,0,1,38SKSKU7R2J3MZ17WWAE5FRB1G6LIS
3YGYP13641V4GE9H8UE07F16F8ZNRL,We had a birthday party for my 5 year old grandson on fathers day. We combined the two events and had a bbq also. It was so much fun for everyone.,3CP1TO84PUNL9PKKF69F1APYZOH52L,ZBKE6O5E,minor-expected,2,3,retold,We had so much fun with the kids and having everyone over also.,0,1,1,0,1,38SKSKU7R2J3MZ17WWAE5FRB1G6LIS
3YGYP13641V4GE9H8UE07F16F8ZNRL,We had a birthday party for my 5 year old grandson on fathers day. We combined the two events and had a bbq also. It was so much fun for everyone.,3JMSRU9HQJGU2ZBFEHMT79SM9F9VEK,O1FKN1PS,noEvent,2,3,retold,We had so much fun with the kids and having everyone over also.,0,0,0,0,0,38SKSKU7R2J3MZ17WWAE5FRB1G6LIS
3YGYP13641V4GE9H8UE07F16F8ZNRL,We had a birthday party for my 5 year old grandson on fathers day. We combined the two events and had a bbq also. It was so much fun for everyone.,3PQMUDRV7SS1WYT1BTD1DZ0KT6KIIJ,DFV6L6A1,major-surprising,2,3,retold,We had so much fun with the kids and having everyone over also.,1,0,0,1,1,38SKSKU7R2J3MZ17WWAE5FRB1G6LIS
3YGYP13641V4GE9H8UE07F16F8ZNRL,We had a birthday party for my 5 year old grandson on fathers day. We combined the two events and had a bbq also. It was so much fun for everyone.,3X0H8UUIT2A8R7G25MBUISFFHFKSWS,L8US8H51,noEvent,2,3,retold,We had so much fun with the kids and having everyone over also.,0,0,0,0,0,38SKSKU7R2J3MZ17WWAE5FRB1G6LIS
3YGYP13641V4GE9H8UE07F16F8ZNRL,We had a birthday party for my 5 year old grandson on fathers day. We combined the two events and had a bbq also. It was so much fun for everyone.,3ZGVPD4G6U3D02YM590RR15J01QZT4,KYGR8HVW,noEvent,2,3,retold,We had so much fun with the kids and having everyone over also.,0,0,0,0,0,38SKSKU7R2J3MZ17WWAE5FRB1G6LIS
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",3EQHHY4HQTEBOJSRELU43EJZBJR5GZ,7URMZM0M,noEvent,2,3,imagined,I was intrigued by just how many wild foods there were out there available for us to eat.,0,0,0,0,0,33JKGHPFYDGF6IUJTOOLA02GPM3MNS
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",3GLB5JMZFYH6SW7KTRCN1Q7RO17GD2,ZNDE0UXG,major-surprising,2,3,imagined,I was intrigued by just how many wild foods there were out there available for us to eat.,1,0,0,1,1,33JKGHPFYDGF6IUJTOOLA02GPM3MNS
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",3JWH6J9I9TZJNRQM2ZYCWKSOMR5BNK,KV9T7QS0,noEvent,2,3,imagined,I was intrigued by just how many wild foods there were out there available for us to eat.,0,0,0,0,0,33JKGHPFYDGF6IUJTOOLA02GPM3MNS
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",3LEIZ60CDKLUGNP873VA0147867Z9E,N7LYUYWU,major-surprising,2,3,imagined,I was intrigued by just how many wild foods there were out there available for us to eat.,1,0,0,1,1,33JKGHPFYDGF6IUJTOOLA02GPM3MNS
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",3LO69W1SU4ZPQ8VC68ABK3FWXA9LGN,HRCRPH3D,noEvent,2,3,imagined,I was intrigued by just how many wild foods there were out there available for us to eat.,0,0,0,0,0,33JKGHPFYDGF6IUJTOOLA02GPM3MNS
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",3P4RDNWND6SXR9D7TBY1P0FK8XEJIR,U29RMYU7,noEvent,2,3,imagined,I was intrigued by just how many wild foods there were out there available for us to eat.,0,0,0,0,0,33JKGHPFYDGF6IUJTOOLA02GPM3MNS
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",3PMBY0YE28PH8UEYFPB2P33MZNJ9CL,WLIOYCIR,major-surprising,2,3,imagined,I was intrigued by just how many wild foods there were out there available for us to eat.,1,0,0,1,1,33JKGHPFYDGF6IUJTOOLA02GPM3MNS
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",3QEMNNSB2YLNZ3WJ0O8TVDUYPXC7DC,L8US8H51,noEvent,2,3,imagined,I was intrigued by just how many wild foods there were out there available for us to eat.,0,0,0,0,0,33JKGHPFYDGF6IUJTOOLA02GPM3MNS
34ZTTGSNJXACUH86SHUNX5U5XH2QH6,My sister-in-law passed away in late May.  She was scheduled to attend a concert with myself and my siblings in early July.  It was a tragic time but my family pulled through and bonded the best we could.,33FBRBDW6PLHUPVOAX5OP78BFIWC8W,ZNDE0UXG,major-surprising,2,3,recalled,It was so enriching to spend time with my siblings because we don't get to do that often enough.,1,0,0,1,1,324G5B4FB4UT0JVPOCKYG69DW6870G
34ZTTGSNJXACUH86SHUNX5U5XH2QH6,My sister-in-law passed away in late May.  She was scheduled to attend a concert with myself and my siblings in early July.  It was a tragic time but my family pulled through and bonded the best we could.,3B837J3LDPI3JBZG6S1OVT7YRCHSRR,KV9T7QS0,noEvent,2,3,recalled,It was so enriching to spend time with my siblings because we don't get to do that often enough.,0,0,0,0,0,324G5B4FB4UT0JVPOCKYG69DW6870G
34ZTTGSNJXACUH86SHUNX5U5XH2QH6,My sister-in-law passed away in late May.  She was scheduled to attend a concert with myself and my siblings in early July.  It was a tragic time but my family pulled through and bonded the best we could.,3JPSL1DZ5TLE4HLUWLYG198I4ABANH,RYN1EIYJ,noEvent,2,3,recalled,It was so enriching to spend time with my siblings because we don't get to do that often enough.,0,0,0,0,0,324G5B4FB4UT0JVPOCKYG69DW6870G
34ZTTGSNJXACUH86SHUNX5U5XH2QH6,My sister-in-law passed away in late May.  She was scheduled to attend a concert with myself and my siblings in early July.  It was a tragic time but my family pulled through and bonded the best we could.,3N1FSUEFL6MQGGE0YQAMS1AOYVGD4S,DCQSGT52,major-surprising,2,3,recalled,It was so enriching to spend time with my siblings because we don't get to do that often enough.,1,0,0,1,1,324G5B4FB4UT0JVPOCKYG69DW6870G
34ZTTGSNJXACUH86SHUNX5U5XH2QH6,My sister-in-law passed away in late May.  She was scheduled to attend a concert with myself and my siblings in early July.  It was a tragic time but my family pulled through and bonded the best we could.,3TAYZSBPLMUMFRIVR2MNULZQFKU2SF,9VX0V6TF,minor-expected,2,3,recalled,It was so enriching to spend time with my siblings because we don't get to do that often enough.,0,1,1,0,1,324G5B4FB4UT0JVPOCKYG69DW6870G
34ZTTGSNJXACUH86SHUNX5U5XH2QH6,My sister-in-law passed away in late May.  She was scheduled to attend a concert with myself and my siblings in early July.  It was a tragic time but my family pulled through and bonded the best we could.,3V0Z7YWSIZM27JZZLXRS58JXEOQ2VM,WLIOYCIR,major-expected,2,3,recalled,It was so enriching to spend time with my siblings because we don't get to do that often enough.,1,0,1,0,1,324G5B4FB4UT0JVPOCKYG69DW6870G
34ZTTGSNJXACUH86SHUNX5U5XH2QH6,My sister-in-law passed away in late May.  She was scheduled to attend a concert with myself and my siblings in early July.  It was a tragic time but my family pulled through and bonded the best we could.,3XXU1SWE8NHBJLTNVFWIQXC5WG30AX,3YCQHXHQ,noEvent,2,3,recalled,It was so enriching to spend time with my siblings because we don't get to do that often enough.,0,0,0,0,0,324G5B4FB4UT0JVPOCKYG69DW6870G
34ZTTGSNJXACUH86SHUNX5U5XH2QH6,My sister-in-law passed away in late May.  She was scheduled to attend a concert with myself and my siblings in early July.  It was a tragic time but my family pulled through and bonded the best we could.,3Y5140Z9DY2TDKG5OO3LMW1WHWKIPQ,APEGMXWM,noEvent,2,3,recalled,It was so enriching to spend time with my siblings because we don't get to do that often enough.,0,0,0,0,0,324G5B4FB4UT0JVPOCKYG69DW6870G
34F34TZU7WLRT41BE677D0CHU3SJ2Q,We recently attended a family wedding. It was the first time in a decade we all got together. It was shocking to see we all have gotten old!,31UV0MXWNRYPKAYM49U7OQWFQWL5IT,WLIOYCIR,major-expected,2,3,imagined,I talked to father and he told me he caught the biggest fish that week.,1,0,1,0,1,34YB12FSQZA9WQDX6KBQKGTJQ80GMV
34F34TZU7WLRT41BE677D0CHU3SJ2Q,We recently attended a family wedding. It was the first time in a decade we all got together. It was shocking to see we all have gotten old!,39OWYR0EPLD3C76GE3TJWQHG59VFYQ,ZM2AJ2TC,major-surprising,2,3,imagined,I talked to father and he told me he caught the biggest fish that week.,1,0,0,1,1,34YB12FSQZA9WQDX6KBQKGTJQ80GMV
34F34TZU7WLRT41BE677D0CHU3SJ2Q,We recently attended a family wedding. It was the first time in a decade we all got together. It was shocking to see we all have gotten old!,3F6KKYWMNCNC2OO6GVPIRAGOPCBDNN,HRCRPH3D,minor-expected,2,3,imagined,I talked to father and he told me he caught the biggest fish that week.,0,1,1,0,1,34YB12FSQZA9WQDX6KBQKGTJQ80GMV
34F34TZU7WLRT41BE677D0CHU3SJ2Q,We recently attended a family wedding. It was the first time in a decade we all got together. It was shocking to see we all have gotten old!,3M0NZ3JDP2KBF0NW4DITOLZ5M9L5ZO,KV9T7QS0,major-surprising,2,3,imagined,I talked to father and he told me he caught the biggest fish that week.,1,0,0,1,1,34YB12FSQZA9WQDX6KBQKGTJQ80GMV
34F34TZU7WLRT41BE677D0CHU3SJ2Q,We recently attended a family wedding. It was the first time in a decade we all got together. It was shocking to see we all have gotten old!,3ND9UOO81LOLNULCLDET661KRY5LWS,RYN1EIYJ,minor-expected,2,3,imagined,I talked to father and he told me he caught the biggest fish that week.,0,1,1,0,1,34YB12FSQZA9WQDX6KBQKGTJQ80GMV
34F34TZU7WLRT41BE677D0CHU3SJ2Q,We recently attended a family wedding. It was the first time in a decade we all got together. It was shocking to see we all have gotten old!,3PEIJLRY6UFGNO21ZWHHH0W7Y7CXWN,L8US8H51,major-surprising,2,3,imagined,I talked to father and he told me he caught the biggest fish that week.,1,0,0,1,1,34YB12FSQZA9WQDX6KBQKGTJQ80GMV
34F34TZU7WLRT41BE677D0CHU3SJ2Q,We recently attended a family wedding. It was the first time in a decade we all got together. It was shocking to see we all have gotten old!,3Q5C1WP23NNEK42OW291WRFT9UA511,ZNDE0UXG,minor-expected,2,3,imagined,I talked to father and he told me he caught the biggest fish that week.,0,1,1,0,1,34YB12FSQZA9WQDX6KBQKGTJQ80GMV
34F34TZU7WLRT41BE677D0CHU3SJ2Q,We recently attended a family wedding. It was the first time in a decade we all got together. It was shocking to see we all have gotten old!,3U8YCDAGXQ236104KBT4GXRA0YP0Q4,ASSSFR82,minor-expected,2,3,imagined,I talked to father and he told me he caught the biggest fish that week.,0,1,1,0,1,34YB12FSQZA9WQDX6KBQKGTJQ80GMV
3H1C3QRA015WG67LXYLMSX8B1M9EC9,"We spent a vacation day visiting Rocky Mountain National Park. Later that same day we went white water rafting in Idaho Spring, Colorado.",34HJIJKLP6ICAXEMPBAGYNGVY3CV43,46XABTOS,noEvent,2,3,imagined,Colorado sounded nice.,0,0,0,0,0,3L4PIM1GQU20FXBP5YTDDFUX8KBYRE
3H1C3QRA015WG67LXYLMSX8B1M9EC9,"We spent a vacation day visiting Rocky Mountain National Park. Later that same day we went white water rafting in Idaho Spring, Colorado.",388U7OUMF8N3I2F4XQI4LN1FWKR0R5,TKMN72ZE,noEvent,2,3,imagined,Colorado sounded nice.,0,0,0,0,0,3L4PIM1GQU20FXBP5YTDDFUX8KBYRE
3H1C3QRA015WG67LXYLMSX8B1M9EC9,"We spent a vacation day visiting Rocky Mountain National Park. Later that same day we went white water rafting in Idaho Spring, Colorado.",39LNWE0K4VI65PO15A2FW2OVPEUIU6,WLIOYCIR,major-expected,2,3,imagined,Colorado sounded nice.,1,0,1,0,1,3L4PIM1GQU20FXBP5YTDDFUX8KBYRE
3H1C3QRA015WG67LXYLMSX8B1M9EC9,"We spent a vacation day visiting Rocky Mountain National Park. Later that same day we went white water rafting in Idaho Spring, Colorado.",3HSYG7LRBKKJ8O9DBZJP3VUAFQ3KK2,HRCRPH3D,minor-expected,2,3,imagined,Colorado sounded nice.,0,1,1,0,1,3L4PIM1GQU20FXBP5YTDDFUX8KBYRE
3H1C3QRA015WG67LXYLMSX8B1M9EC9,"We spent a vacation day visiting Rocky Mountain National Park. Later that same day we went white water rafting in Idaho Spring, Colorado.",3J2UYBXQQMYAWJHK52F6ASAJ0XD60D,XJFV0AN8,noEvent,2,3,imagined,Colorado sounded nice.,0,0,0,0,0,3L4PIM1GQU20FXBP5YTDDFUX8KBYRE
3H1C3QRA015WG67LXYLMSX8B1M9EC9,"We spent a vacation day visiting Rocky Mountain National Park. Later that same day we went white water rafting in Idaho Spring, Colorado.",3K2755HG5TP0EWBPI765J57FNLPDFG,3PRBXDTL,noEvent,2,3,imagined,Colorado sounded nice.,0,0,0,0,0,3L4PIM1GQU20FXBP5YTDDFUX8KBYRE
3H1C3QRA015WG67LXYLMSX8B1M9EC9,"We spent a vacation day visiting Rocky Mountain National Park. Later that same day we went white water rafting in Idaho Spring, Colorado.",3SNVL38CI5E1PQXPJM2RFCH2AIEKCB,L8US8H51,noEvent,2,3,imagined,Colorado sounded nice.,0,0,0,0,0,3L4PIM1GQU20FXBP5YTDDFUX8KBYRE
3H1C3QRA015WG67LXYLMSX8B1M9EC9,"We spent a vacation day visiting Rocky Mountain National Park. Later that same day we went white water rafting in Idaho Spring, Colorado.",3WQQ9FUS6BGYKK3IWX9TEN2TXW08BN,7GJBHAXR,noEvent,2,3,imagined,Colorado sounded nice.,0,0,0,0,0,3L4PIM1GQU20FXBP5YTDDFUX8KBYRE
3T2HW4QDUVTFLAG4PN500J70APT9CU,"Last month, my brother came to visit me for his birthday. We went and did a lot of fun things and had some good food to celebrate.",33FBRBDW6PLHUPVOAX5OP78BFHCC8A,L8US8H51,minor-expected,2,3,retold,First we got lunch at a place just down the street.,0,1,1,0,1,336KAV9KYREJBDU4Q8ECC7MP1KR2YO
3T2HW4QDUVTFLAG4PN500J70APT9CU,"Last month, my brother came to visit me for his birthday. We went and did a lot of fun things and had some good food to celebrate.",37FMASSAYDDR9QFV5JLKRCW70S5IB5,7URMZM0M,minor-expected,2,3,retold,First we got lunch at a place just down the street.,0,1,1,0,1,336KAV9KYREJBDU4Q8ECC7MP1KR2YO
3T2HW4QDUVTFLAG4PN500J70APT9CU,"Last month, my brother came to visit me for his birthday. We went and did a lot of fun things and had some good food to celebrate.",3GNA64GUZFQ218M5HHZGXSN1H7K5QG,01RO73O6,minor-expected,2,3,retold,First we got lunch at a place just down the street.,0,1,1,0,1,336KAV9KYREJBDU4Q8ECC7MP1KR2YO
3T2HW4QDUVTFLAG4PN500J70APT9CU,"Last month, my brother came to visit me for his birthday. We went and did a lot of fun things and had some good food to celebrate.",3HPZF4IVNNFW9VM6N13IOKWD8W3CYC,A3H2ZRYZ,major-surprising,2,3,retold,First we got lunch at a place just down the street.,1,0,0,1,1,336KAV9KYREJBDU4Q8ECC7MP1KR2YO
3T2HW4QDUVTFLAG4PN500J70APT9CU,"Last month, my brother came to visit me for his birthday. We went and did a lot of fun things and had some good food to celebrate.",3IAS3U3I0G2NY51TGG0S4WPQBW8B2N,YH76TSAO,minor-expected,2,3,retold,First we got lunch at a place just down the street.,0,1,1,0,1,336KAV9KYREJBDU4Q8ECC7MP1KR2YO
3T2HW4QDUVTFLAG4PN500J70APT9CU,"Last month, my brother came to visit me for his birthday. We went and did a lot of fun things and had some good food to celebrate.",3LJ7UR74RIZZ2S5DNKOPO6MICZK4N3,KV9T7QS0,minor-expected,2,3,retold,First we got lunch at a place just down the street.,0,1,1,0,1,336KAV9KYREJBDU4Q8ECC7MP1KR2YO
3T2HW4QDUVTFLAG4PN500J70APT9CU,"Last month, my brother came to visit me for his birthday. We went and did a lot of fun things and had some good food to celebrate.",3RXCAC0YISBUB1BTCJ17FYTQD9SG8C,HRCRPH3D,major-expected,2,3,retold,First we got lunch at a place just down the street.,1,0,1,0,1,336KAV9KYREJBDU4Q8ECC7MP1KR2YO
3T2HW4QDUVTFLAG4PN500J70APT9CU,"Last month, my brother came to visit me for his birthday. We went and did a lot of fun things and had some good food to celebrate.",3TVSS0C0E2M967THUMGKSXB1LBJWTY,WLIOYCIR,major-surprising,2,3,retold,First we got lunch at a place just down the street.,1,0,0,1,1,336KAV9KYREJBDU4Q8ECC7MP1KR2YO
35ZRNT9RUIKUFXORYJDH46YVZB2O3P,My father had quietly filed a lawsuit with the help of my mother and had just completed it at the time of his death.  During the last stages of completing his estate I was contacted by a law firm and was told I needed to sign paperwork and I just thought it was standard because of what my father did for a living. Later after I received 12 checks in one day I was told that paperwork was for the release of these funds. My parents would always take care of me and although they are not here physically they have made sure that I am well taken care of.,3180JW2OT5YLFLISMRF70RBF3CR5JO,2VV10APY,major-surprising,2,3,recalled,Five months ago he died from that broken heart.,1,0,0,1,1,39LOEL67OTRTHPZ5H4UNW43F9F938U
35ZRNT9RUIKUFXORYJDH46YVZB2O3P,My father had quietly filed a lawsuit with the help of my mother and had just completed it at the time of his death.  During the last stages of completing his estate I was contacted by a law firm and was told I needed to sign paperwork and I just thought it was standard because of what my father did for a living. Later after I received 12 checks in one day I was told that paperwork was for the release of these funds. My parents would always take care of me and although they are not here physically they have made sure that I am well taken care of.,35GMH2SV3F3ZCF2ID50FCHYEFZHOE8,RYN1EIYJ,major-surprising,2,3,recalled,Five months ago he died from that broken heart.,1,0,0,1,1,39LOEL67OTRTHPZ5H4UNW43F9F938U
35ZRNT9RUIKUFXORYJDH46YVZB2O3P,My father had quietly filed a lawsuit with the help of my mother and had just completed it at the time of his death.  During the last stages of completing his estate I was contacted by a law firm and was told I needed to sign paperwork and I just thought it was standard because of what my father did for a living. Later after I received 12 checks in one day I was told that paperwork was for the release of these funds. My parents would always take care of me and although they are not here physically they have made sure that I am well taken care of.,3GLB5JMZFYH6SW7KTRCN1Q7RO0PDGF,3B9GHWVZ,major-surprising,2,3,recalled,Five months ago he died from that broken heart.,1,0,0,1,1,39LOEL67OTRTHPZ5H4UNW43F9F938U
35ZRNT9RUIKUFXORYJDH46YVZB2O3P,My father had quietly filed a lawsuit with the help of my mother and had just completed it at the time of his death.  During the last stages of completing his estate I was contacted by a law firm and was told I needed to sign paperwork and I just thought it was standard because of what my father did for a living. Later after I received 12 checks in one day I was told that paperwork was for the release of these funds. My parents would always take care of me and although they are not here physically they have made sure that I am well taken care of.,3GNA64GUZFQ218M5HHZGXSN1H60Q5F,HRCRPH3D,major-surprising,2,3,recalled,Five months ago he died from that broken heart.,1,0,0,1,1,39LOEL67OTRTHPZ5H4UNW43F9F938U
35ZRNT9RUIKUFXORYJDH46YVZB2O3P,My father had quietly filed a lawsuit with the help of my mother and had just completed it at the time of his death.  During the last stages of completing his estate I was contacted by a law firm and was told I needed to sign paperwork and I just thought it was standard because of what my father did for a living. Later after I received 12 checks in one day I was told that paperwork was for the release of these funds. My parents would always take care of me and although they are not here physically they have made sure that I am well taken care of.,3K4J6M3CXFF8UP489HLLBPZL3XUAGC,L8US8H51,major-surprising,2,3,recalled,Five months ago he died from that broken heart.,1,0,0,1,1,39LOEL67OTRTHPZ5H4UNW43F9F938U
35ZRNT9RUIKUFXORYJDH46YVZB2O3P,My father had quietly filed a lawsuit with the help of my mother and had just completed it at the time of his death.  During the last stages of completing his estate I was contacted by a law firm and was told I needed to sign paperwork and I just thought it was standard because of what my father did for a living. Later after I received 12 checks in one day I was told that paperwork was for the release of these funds. My parents would always take care of me and although they are not here physically they have made sure that I am well taken care of.,3LS2AMNW5GCO9ISNMWVF6YNSY16QOL,VS0RXW2A,major-surprising,2,3,recalled,Five months ago he died from that broken heart.,1,0,0,1,1,39LOEL67OTRTHPZ5H4UNW43F9F938U
35ZRNT9RUIKUFXORYJDH46YVZB2O3P,My father had quietly filed a lawsuit with the help of my mother and had just completed it at the time of his death.  During the last stages of completing his estate I was contacted by a law firm and was told I needed to sign paperwork and I just thought it was standard because of what my father did for a living. Later after I received 12 checks in one day I was told that paperwork was for the release of these funds. My parents would always take care of me and although they are not here physically they have made sure that I am well taken care of.,3TGOYF991Y8BEGJ1ZRRTF5C6J9KUUT,7URMZM0M,major-expected,2,3,recalled,Five months ago he died from that broken heart.,1,0,1,0,1,39LOEL67OTRTHPZ5H4UNW43F9F938U
35ZRNT9RUIKUFXORYJDH46YVZB2O3P,My father had quietly filed a lawsuit with the help of my mother and had just completed it at the time of his death.  During the last stages of completing his estate I was contacted by a law firm and was told I needed to sign paperwork and I just thought it was standard because of what my father did for a living. Later after I received 12 checks in one day I was told that paperwork was for the release of these funds. My parents would always take care of me and although they are not here physically they have made sure that I am well taken care of.,3YOH7BII0ATXOZ3PA3XW545RVOAKVO,WLIOYCIR,major-surprising,2,3,recalled,Five months ago he died from that broken heart.,1,0,0,1,1,39LOEL67OTRTHPZ5H4UNW43F9F938U
3URJ6VVYUP9FXT7VYXI0EBQ1DBYO4A,My husband received money. We decided to go on an unexpected vacation. We won several dollars. We stayed an extra day.,35LDD5557BQEYC9GWBW5I8ME4VYKM7,HRCRPH3D,noEvent,2,3,recalled,We packed up our clothing.,0,0,0,0,0,3EFVCAY5L4V4231UKPMACBK471PJ8W
3URJ6VVYUP9FXT7VYXI0EBQ1DBYO4A,My husband received money. We decided to go on an unexpected vacation. We won several dollars. We stayed an extra day.,3I02618YA1SYMBB5I5SZ5ZP7BRDPUB,L8US8H51,minor-expected,2,3,recalled,We packed up our clothing.,0,1,1,0,1,3EFVCAY5L4V4231UKPMACBK471PJ8W
3URJ6VVYUP9FXT7VYXI0EBQ1DBYO4A,My husband received money. We decided to go on an unexpected vacation. We won several dollars. We stayed an extra day.,3IKZ72A5B529082271K8FAJ91PRFN0,X96YM5CD,noEvent,2,3,recalled,We packed up our clothing.,0,0,0,0,0,3EFVCAY5L4V4231UKPMACBK471PJ8W
3URJ6VVYUP9FXT7VYXI0EBQ1DBYO4A,My husband received money. We decided to go on an unexpected vacation. We won several dollars. We stayed an extra day.,3QUO65DNQVAG1BZ435FKGZKH1MBOUN,08CL9RMK,noEvent,2,3,recalled,We packed up our clothing.,0,0,0,0,0,3EFVCAY5L4V4231UKPMACBK471PJ8W
3URJ6VVYUP9FXT7VYXI0EBQ1DBYO4A,My husband received money. We decided to go on an unexpected vacation. We won several dollars. We stayed an extra day.,3S0TNUHWKU4RZH12AT0Z9DQT0HCD8Z,WLIOYCIR,minor-expected,2,3,recalled,We packed up our clothing.,0,1,1,0,1,3EFVCAY5L4V4231UKPMACBK471PJ8W
3URJ6VVYUP9FXT7VYXI0EBQ1DBYO4A,My husband received money. We decided to go on an unexpected vacation. We won several dollars. We stayed an extra day.,3UWN2HHPUZRI4D7ODLK7M92OQGZSNC,ZNDE0UXG,minor-expected,2,3,recalled,We packed up our clothing.,0,1,1,0,1,3EFVCAY5L4V4231UKPMACBK471PJ8W
3URJ6VVYUP9FXT7VYXI0EBQ1DBYO4A,My husband received money. We decided to go on an unexpected vacation. We won several dollars. We stayed an extra day.,3WQ3B2KGE92G9KJXXC0EZDFLJQUB16,XO68UEYN,minor-expected,2,3,recalled,We packed up our clothing.,0,1,1,0,1,3EFVCAY5L4V4231UKPMACBK471PJ8W
3URJ6VVYUP9FXT7VYXI0EBQ1DBYO4A,My husband received money. We decided to go on an unexpected vacation. We won several dollars. We stayed an extra day.,3WSELTNVR4OCZUQETHKSA8EATS3ATO,7URMZM0M,noEvent,2,3,recalled,We packed up our clothing.,0,0,0,0,0,3EFVCAY5L4V4231UKPMACBK471PJ8W
3VMHWJRYHV2CPIICJ51FOSELE5CFXU,I went to my friend's birthday party at a korean bbq restaurant. Afterwards I went to another friend's house to watch Zootopia.,340UGXU9DZNBRV814H1YBREPXG0UVP,HRCRPH3D,noEvent,2,3,imagined,"I was anxious because I never had Korean BBQ, but I decided to go anyway.",0,0,0,0,0,3RJSC4XJ11GEDFH60J51IMVHX9205T
3VMHWJRYHV2CPIICJ51FOSELE5CFXU,I went to my friend's birthday party at a korean bbq restaurant. Afterwards I went to another friend's house to watch Zootopia.,34Z02EIMITZGYHSW1FNZL22XK5O0TI,13MLCD6S,major-surprising,2,3,imagined,"I was anxious because I never had Korean BBQ, but I decided to go anyway.",1,0,0,1,1,3RJSC4XJ11GEDFH60J51IMVHX9205T
3VMHWJRYHV2CPIICJ51FOSELE5CFXU,I went to my friend's birthday party at a korean bbq restaurant. Afterwards I went to another friend's house to watch Zootopia.,3DUZQ9U6SNAVCIGXFC6YWQW1CJFSV7,AOGLXDAY,major-surprising,2,3,imagined,"I was anxious because I never had Korean BBQ, but I decided to go anyway.",1,0,0,1,1,3RJSC4XJ11GEDFH60J51IMVHX9205T
